Gene,ds_1_1,ds_1_2,ds_1_3,ds_2_1,ds_2_2,ds_2_3,ds_3_1,ds_3_2,ds_3_3,ds_4_1,ds_4_2,ds_4_3,ds_5_1,ds_5_2,ds_5_3,ds_6_1,ds_6_2,ds_6_3,ds_7_1,ds_7_2,ds_7_3,ds_8_1,ds_8_2,ds_8_3,ds_9_1,ds_9_2,ds_9_3,ds_10_1,ds_10_2,ds_10_3
Gene_01204,30.4037247536121,30.200280457743965,31.439986165647753,28.419970394719876,27.561440338050765,28.106529416870885,23.422006787251306,23.681106794886595,23.24130539953261,27.91002877201308,28.12198026838161,27.22599695039688,30.929911847982428,30.07502719487056,29.999041065792913,25.106645080673523,25.125038601395666,25.01812078850353,24.676985103395502,25.036799301854938,24.31368099009008,30.54858780691307,30.218531023401834,30.591735372274883,28.394928929707632,28.05770799882061,28.540321671838335,23.502281169743625,23.57081903076772,23.24760872314032
Gene_01205,20.986972570348268,20.92311349066901,21.067670518719517,16.23967950101106,16.506406979930084,16.60609308096929,22.56255705156543,22.23486984060929,22.519203916527903,22.93077376806703,23.099879295224213,23.11454811230469,16.617370874210092,16.5930985506135,16.613620256834604,20.28603220533482,20.35580396012296,19.9371423610129,24.051055531510595,24.094944926086576,24.21839929054662,18.218158099501515,18.325007836558566,18.382455672709025,17.867373160887727,17.99674492791264,17.999463717905243,24.48165789441434,23.795166961876024,24.298577647405935
Gene_01206,26.613276647983405,26.51089494174223,26.636125566920438,25.380051393495883,25.13392857519621,25.838348683968736,33.841702580301906,34.274806245759,33.85862323386035,40.8473888875815,42.09570154282579,41.2002973692934,38.730588133255836,38.98617065222788,39.01527688848598,29.054806381469213,29.20266142771261,29.473144778273713,24.99701728765659,24.739172329507625,24.672664280419333,30.558668623167826,30.11289048767685,30.130585345917684,39.44819392300058,39.26205099446409,39.11229080096572,40.360734338321606,40.287001687755534,40.48615873105162
Gene_01207,44.75109621741212,44.02844011128462,44.25422293981628,36.934862164078446,37.3008481606437,36.42426216389632,29.12224019660259,29.108473835321973,29.91128787017925,28.363877271144457,28.618817327418334,28.813275008924975,35.69736511041455,35.398038676116435,35.363720483564705,43.602442824282235,43.91443844254681,43.465200573118985,45.80995285250005,45.69929281584554,45.58499787404034,39.525199975732534,39.970224698042436,40.17990162484862,31.335682726131676,31.735795041322618,31.873954204298638,28.01010647193547,27.780886328755937,27.954036419120367
Gene_01208,25.262750851539167,25.1824749804727,25.209168546331433,19.19902842051659,19.326634373153606,19.16271736000271,19.921525240369068,19.490015575053928,19.314209280071886,26.02939085465547,26.623220172519996,25.573578086277784,33.38339676365606,33.72152365393574,33.47038458167722,36.66464383553443,36.90163049004363,36.37605919693287,32.520932412500684,32.4922488653634,32.93245007208162,24.376729057602322,25.332318878633302,24.3699996307811,18.950039807527528,19.053818228486335,18.83128673907841,20.171028229285128,19.65623086820658,19.64940786918897
Gene_01209,23.928195978555152,23.830952115616792,24.592224807043035,22.98042037316058,22.80895180447353,22.73639627745402,23.84387442620562,23.734391934231727,24.437506519975024,25.923408142488363,26.319384786532172,26.568374257811396,29.62445373231215,29.606448505622154,29.7370517494829,32.095469349580945,31.963559716485378,32.68449685464352,32.99974083820514,33.08711385324392,33.36300996662301,32.68414413405709,32.655033343203655,32.29754140801227,30.06022056440227,30.34378113294964,29.443594048367626,26.698254151333675,27.12195931770027,26.929658562082558
Gene_01210,23.709074358268158,23.933018171768577,23.706652424100206,23.87004163119784,24.053378198602093,23.647048674970122,31.97067293618581,31.568318218951013,31.5798902900165,34.16647123081227,33.923477242393496,33.594422639407206,26.770800111285062,27.119175131995426,26.574445267058465,22.513720442835222,22.221729052577665,22.365926391684425,28.355274239036422,27.8226351299195,27.98558258805802,34.46562962528863,35.0952280230025,34.080336620991936,30.808477512881332,30.824676062988118,30.36074507488831,23.357995853362894,23.538786213149578,23.31378045809002
Gene_01211,18.997326998826946,19.228485671848006,19.503204579406862,17.462091884765332,17.461237411901354,17.567732782367237,18.429167087456925,18.445278601649495,18.323262956292957,20.960554367291007,21.099057278881894,21.116591932218185,25.33705499337268,25.120347099301313,25.322042181711918,30.305862449146602,30.12997819532384,30.039739025667053,33.01521379431367,32.76330253485763,33.223623468304055,34.817915862619174,34.93662260724015,35.08083550860735,33.85877451650358,34.25678548291459,34.27953562756139,30.762850811318124,31.15809262875079,31.03076111957561
Gene_01212,39.22360009499815,38.81651884819053,39.22761330192009,31.67004862127528,31.252930744021754,31.734922549264624,34.30668858713042,34.40512597302939,35.37657641071744,43.47820509822046,44.145840659709016,44.312699289047345,47.07151479877753,46.78655237146291,47.87208431921929,40.51598393239102,39.29225274790116,40.14029287784495,32.511695306951516,32.22574055815435,32.17726138426729,33.236902661635014,33.46976261690989,33.90782682150679,43.22222421097238,43.1526327156427,43.3025496351245,47.79434933027062,47.29333521825366,47.48791290471994
Gene_01213,24.17386794308741,24.09120042590853,23.8186120318747,18.864754601352058,18.629154632291417,18.79849307713368,18.23083324786768,18.6238814986907,18.392417743517814,24.023607184828208,24.196361416414177,24.228535787898835,26.468093498695993,26.3321129429843,26.312642019824704,21.95820192643601,21.769623039698125,22.088929955067034,17.90998280623908,17.646104330346358,17.935897964500423,20.254240496845707,20.254466037023075,20.308196018875776,25.899204262610624,25.7280495685275,25.49375149796435,26.02091082078484,25.475299068734365,25.699443126023294
Gene_01214,36.57192256553912,36.222755939650064,36.14298728217759,28.83907775607687,29.20906434044339,29.191588810763957,20.208727586568752,20.24072767954375,20.24336565416986,30.657875689651974,30.379503109830786,30.682253294798322,35.91404349078896,36.69857121084793,36.1880987741507,23.715783318944432,23.58289387651009,23.894180753035776,22.990015097494528,22.82604714743023,22.717230173462376,35.320756586963526,34.816553444413664,35.09303547237166,32.293682257909,31.70674397173387,32.352263557519635,21.072193579923187,20.74528272495058,20.727327367350412
Gene_01215,27.652031429567174,28.198145284844433,28.11958847619185,22.954156863166116,22.403721442046788,22.681539264157948,15.280052021721033,15.43368133530923,15.13362521589007,27.392064977527088,27.44001972883738,27.596800796426837,23.662398304811646,23.40979165896651,23.41521419264623,15.073095260130401,15.155687788453235,14.977905828657324,27.200567562581828,27.098438393729207,26.896388535838803,24.99327517797112,24.81584431927169,24.679163077623553,14.796612789175038,15.066956931779695,14.914071944675344,25.817779224557516,25.99537929979466,26.261411211289523
Gene_01216,31.949108148627474,32.081001822309645,31.5082626973569,32.30425520205843,31.84065297634078,32.04822379124701,31.825960020066532,31.243473856021208,31.517826040022765,29.954394683785722,30.004549066677225,29.94146662609971,27.83637685384648,27.45770710878065,27.787765928260253,25.99223570583218,25.957619599794544,26.429260447367334,24.165449336235916,23.567294064058633,24.375430946078662,22.68895937674072,22.622844549003403,22.760237076254278,22.942644714906507,22.476997087106863,22.833290230366195,23.758215184253704,23.76415269990652,23.574713240750945
Gene_01217,40.58335492382746,40.65971594740545,40.01948856549697,38.66046411648865,39.14540567307216,38.37667727129549,37.23176481373204,37.00117304189428,37.206133395128,35.87525555186626,35.237180457764296,35.3942644046908,34.373914344342715,34.69944284598583,34.9617972635581,33.92846749916428,34.152135872507564,34.01648234213896,35.14443901327663,35.10254927177039,34.96860332777901,36.15355869759175,36.60936455592583,36.56657837108439,38.149861864611154,37.93292041159809,38.0370183659306,39.12778747743201,39.58947767787802,40.24515724248581
Gene_01218,30.438884219416796,30.28435106512921,29.96368733971407,22.84126118835297,23.07662271596223,22.84931187985632,24.589006460534033,24.375506414871506,24.67293330104414,32.16115423894611,32.22773871386498,32.62626691132312,34.05163980541728,34.291625888124926,33.76496959880949,26.49888257623429,26.770163008271208,26.898400761321437,22.15217368178652,22.3747494700335,22.174673474662896,27.581976584604824,27.834157843479446,28.01174787037941,34.49926491672023,34.63783925436117,34.15762982399763,31.76315113641948,31.66853096193785,31.123088573417586
Gene_01219,23.636921511739654,23.990137017794858,23.757481168172397,21.64557799382323,21.705954627047134,21.527499627063918,28.75219570486416,28.959294880754463,29.355375881893636,33.894331562228146,33.6660234768136,33.689025720332374,26.72423109081502,27.364593787363532,26.776885024343468,20.896809360273394,21.026060237081317,20.759899555902024,25.496107669891284,25.909532692519917,25.221146649551493,32.96390565545306,32.55528918116525,33.39291040371218,30.649074230086807,30.61823359418903,30.67829263600931,22.30055425100973,22.54876929750718,22.119042995555485
Gene_01220,33.4311218042986,33.6507832284246,33.588979439272904,28.184630328818557,29.16186090389779,27.96297933569933,30.218017014191197,29.928845167907912,29.999970368345277,34.386926818995384,34.80488773468643,35.21755407801165,32.378790337628054,32.537945136278665,32.617061027869305,28.58528398352458,28.187796585749492,28.43841620580681,31.06064410359255,31.080942895139906,30.886133195309753,34.449154050266635,34.06335364064061,35.08190974297501,31.25895882917604,31.34145325844037,31.59416644249422,28.010872973169953,27.594354514668872,27.757642896261814
Gene_01221,27.08802765202146,27.07426631326206,27.51965236789021,18.850516144628216,18.799040737279945,18.800029877622155,27.11652649092713,26.90199367554769,27.14738417827382,29.365800220810893,29.86756493527568,29.08244723674241,19.60767343081683,19.429784682218205,19.415142611376805,24.142992173950876,23.971468215476083,24.386249206439537,30.550884141284236,30.693677157057085,31.23215630590928,21.225422624419082,21.1350420990641,21.27234192883617,21.728257008733873,21.618934392920323,22.27844199432421,30.90736423434291,30.827416542990285,30.296836613353122
Gene_01222,28.281343743227545,28.054219725423824,27.899780491500213,17.689668414090104,17.71867820991664,17.81120931101551,21.952279477588178,21.781837906909512,22.222355295421846,34.52330522766244,34.613051099701714,34.31663625654834,35.37815298423429,34.978320673021294,35.073215758695135,23.379159259107475,23.090359055299228,23.340535087788943,17.43663884810866,17.731500974811237,17.50082282927513,26.895707711584834,26.876075520860788,27.28383937213412,36.67173492343725,36.78225247355379,36.86169082762838,30.476366212782853,30.794272074524446,30.414569067049204
Gene_01223,26.78903265727952,26.869497190808698,26.93025983589441,16.52017602074629,16.819481492993678,16.843346871541335,21.1201279249748,21.2836485168703,20.918118486282673,30.971865013447836,30.5589951656561,30.120957503848334,23.917067401152423,23.969774620976533,24.49163936851297,15.825651389674562,16.230271746909555,16.005195456452043,24.272871225447165,24.12301216976641,23.899382907030272,30.30875836749976,30.236780924421748,30.270961706485465,21.327851348942325,20.772545269990303,21.056777694205476,16.514124814538672,16.540840049113033,16.54432621065451
Gene_01224,34.48399782522615,34.02720439748836,34.09367773686693,33.28158741828716,32.61189729188527,32.76793096302992,31.219469190229546,30.49276665746203,30.85550516870792,29.040074220404964,29.359128503937743,29.392136273605004,27.93965025204495,27.99520315884158,28.54363824674975,26.905211667108063,26.77134562597885,27.702335366790976,27.220368149708573,27.896905567478193,27.46861327727503,28.365991615993945,28.720917519797286,28.220770273154674,29.56413708077402,29.949302633493275,29.506129091705365,31.319025517247823,31.621155135951998,31.35325595481502
Gene_01225,25.99976501805531,26.110205853519965,25.98907488172958,32.439408392543505,32.58558474359339,32.41250609844729,36.9141075994527,37.03705903806139,36.94496567437666,27.66929100204891,27.512219878197694,27.572624482851957,27.926109866289877,28.1473826268501,28.468377212600625,36.57115043848967,37.551936327220986,36.31776406835347,31.722539122404488,31.90375734721358,32.20174937911826,25.86475175369942,25.709189260116105,25.630352815438552,33.62647412947403,33.56009757869642,35.110548871020136,35.9757159628893,35.72272309598297,35.79974296084689
Gene_01226,19.85154901804433,20.267852073860016,20.08494570473984,26.195840349280257,26.567078469185848,26.434121833999246,36.47273785910713,36.96699549875756,36.739496651870134,39.14301314798826,38.92865544316227,39.53988996833348,30.81777503947974,30.94777188845597,30.777382106560434,21.473775726997687,21.438287220055123,21.398422842343194,22.318443956397573,22.284622164918026,22.128350894979473,32.66280648759751,32.585055997726116,32.47721741040261,39.257337656221516,39.27139072653953,39.66883621092994,35.47645714686546,35.88638775086069,34.893105231103725
Gene_01227,24.63888178446615,24.713547769771782,24.41309052731421,13.842776417742042,13.702264774705684,13.835552267147797,26.086789841388835,26.290840386554322,25.590234098776982,25.78792820583419,25.673494236913537,25.79407632784982,13.65291784433742,13.808737653088961,13.905089748501311,24.78139646571267,24.972253336091626,24.653712793982017,26.954102717182778,26.87874035369481,26.793016505090975,13.64996295745662,13.78385875374756,13.92894112312194,23.953016905973847,23.690499499398094,23.36647950360183,27.51543465546018,27.400552830046717,27.519758615925443
Gene_01228,40.97401005146299,39.616095842829246,39.75418173562941,38.85247215140063,38.742884152438904,38.6220525975698,36.69297887850943,38.44826754940244,37.70589482060225,36.134989861551155,36.633168759928196,36.197488654195446,35.956401126638426,35.78471799136679,35.71307236462853,36.07500048976293,35.57829950247343,35.67968298046997,36.779493519676144,36.982287636717984,36.78764496263005,38.50374311227602,39.14478922114812,38.018972550572315,40.43373166196585,39.93295932290215,39.704870395120345,41.13331458466911,40.87527856194613,40.30729222181966
Gene_01229,35.61624010758957,35.799103224286235,36.31768810615837,31.033371111517663,30.308859185530036,31.438555367011556,28.021065378964035,27.86204272616536,28.084319768262255,27.242511310957656,26.94874076929791,27.05125433718115,28.561937505772015,28.43723733892212,28.221734921833278,32.10189744647911,31.255064378722025,31.738360595627142,36.287548493597605,36.47665249560078,36.41935615701969,40.227185218491734,40.4579386691619,40.8350415423073,42.360098791060885,43.785647940676846,43.21475313115937,44.51638355820108,42.80704475474765,43.26652707508511
Gene_01230,19.70695329365404,19.58147450097151,19.63623239770323,24.606937371065396,25.371080789360036,24.900874573261575,31.360133677748163,31.66650899596043,31.74332185378549,32.06194657490796,31.67823197661749,32.60274127793106,26.13865886698697,26.08334841253868,25.843365717534024,20.016858866583462,20.087009986701077,20.205583599726467,20.752282531653766,21.012134153044112,20.492042102719335,27.75988260259267,27.965015851359333,27.786986085682734,33.37913977602477,32.79692584507093,32.77090888639907,30.80247924832563,30.29423894112384,30.112035264788044
Gene_01231,28.8886775101966,29.07037936395633,29.09743706150456,29.750066135735743,29.99755463990104,29.906093226330107,24.242084285479745,24.521588510197855,24.685246481993182,19.93429187298113,19.84294796984249,20.404708917581875,21.461422483093216,21.6144834888715,21.446988163737167,26.829792275366366,27.179657874093227,26.91957932193124,30.161206833074978,30.321820100617014,30.378737382802118,26.748019968667958,26.88170952258749,27.340607065949854,21.39564333251121,21.201513945336266,21.436113133841552,19.95724315459426,20.173105197658927,20.214971161875003
Gene_01232,23.014817666789686,23.278017252129267,23.263885695208003,25.791821507734667,25.69643702324915,25.776510156501995,34.296842979273414,34.58780334874323,34.14099221731491,36.54961127902675,36.73469614422151,37.23501497445891,30.075430758359364,29.565528843606938,29.593005242257934,22.662277455488013,23.033916756422954,22.939857864701473,26.626612679836903,26.110489350568837,26.522529794039304,34.762667589636976,35.13274694599544,34.829858465357496,37.39655144799528,36.97053991803157,37.06247717443504,29.12227399546766,29.489116300294956,29.26251076216648
Gene_01233,22.66336328314848,22.98224464571996,22.82138046471875,21.225582685480383,21.267430441523388,21.56350598430887,22.506426574933318,22.22135597478314,21.897502038180736,24.46445399454684,24.61813170659346,24.84806524505278,28.14332857936532,27.997945363744854,28.425628492089647,30.841075341348116,31.099487575473287,30.97174647624367,33.413410093854694,33.221432870354214,33.46147698842907,33.96975947253008,33.876766518419046,33.8320595605426,31.813107923722935,32.13156862779622,31.84642513382873,28.925994472660513,29.501745611206704,29.459025263668245
Gene_01234,29.748010972984858,29.788560235473508,30.759515360017637,27.61704714259062,27.539719995228694,27.344268638480436,24.090120055367258,24.57868828553044,24.026374826845576,21.044629641632397,21.481068954453292,20.906049990657223,18.358603555954286,18.613796437634374,18.648059557846313,16.704669191552924,16.62820313309201,16.861707317027562,15.966774910890715,15.454270108787778,15.660444586856853,15.728319139110688,15.607336923790719,15.682230508232495,16.649663822892848,16.951493105428572,16.737710510683133,18.615669582948755,18.53786345863962,18.951647391533047
Gene_01235,42.27893685090101,42.67975006326575,42.995208213708224,38.31886751177118,38.86272587401368,37.92528037210473,34.00297423379124,33.91926523231857,34.64776001735459,32.468060893789044,32.908034797297745,32.7060060916534,33.87120102550763,33.363196507216095,34.399517611892676,37.46502171576556,36.576228314458874,36.3157287377969,40.85840339854546,41.01160358897704,40.251572421701596,44.910243416437034,44.40937424465097,44.73430774644034,45.31952440962134,46.13891479925818,44.8094300981972,43.55743401465263,43.44002715386006,42.94449202199259
Gene_01236,32.62861626121745,33.02562161848606,32.86762569250372,25.007613512717807,25.403615326017285,25.48086300841149,21.135472488841557,20.99457104212475,20.87631667134477,28.949374737829135,28.982003092260594,29.35971145627963,32.555055416332515,31.96981166125167,32.608382942100896,24.236504330658818,24.059842759470648,24.00922979785876,21.655300964764486,21.590416274410956,21.558978211484224,30.640394348875912,30.193153834472046,30.44298574147262,32.167092918158595,31.205342717818265,31.73449385074938,22.769488550919036,22.6824857947095,22.822790373592508
Gene_01237,36.24610964820471,36.901080037659526,36.84816579834131,31.772572582579418,31.96574345360882,31.44097078506312,33.69085160422795,33.92886033562522,33.59331027535751,37.23016248401213,37.19810261998249,36.22397308712469,31.890273519086367,31.99627487743364,32.279839318544404,33.60475265912696,33.08704451454146,33.38364450103922,36.48401696405901,36.48464982629199,37.41546261977954,33.37558326894854,32.40166150403373,32.491573783124835,32.36689749489165,32.36250675917544,32.71904067139415,37.18102157782481,36.155960979846384,36.785506855280026
Gene_01238,12.733461992968511,12.844509023413092,12.815040769136793,13.36652402156177,13.371325351640284,13.345568868936796,15.066945696779564,15.032139821689844,14.89812123691558,17.551358077038405,17.482937015738347,17.419923101474815,20.29229852355989,20.085874509833744,20.26656644487649,23.195879591107087,23.37532462237423,23.48449762065926,26.0882290516952,26.289726792288054,25.37079388470698,27.224715986892807,27.241458130065627,27.382601056807577,28.08619584046469,27.628256319789816,27.634844365092295,26.766206067037007,27.00946644289737,27.078315161414558
Gene_01239,20.984971181791142,20.730798882081153,20.42256054687127,23.348898443369958,23.445152245587604,23.088628037881254,27.8122010884156,28.57375936570318,28.047029890788114,28.129874425770474,28.24524823053685,28.318746885738282,22.9264752426321,23.092809971073272,22.885101520779774,20.67186224969896,21.262354369709822,20.761952429144234,24.641985811152235,24.193846572042535,24.462893259733857,28.692251992197544,28.72800546232768,28.45499725402859,27.146749690992934,26.87239161580705,27.263668859222456,22.435012869849146,22.40895667854604,22.484752203309636
Gene_01240,24.100334891158088,24.457508595987154,24.326232589468532,25.26588928256509,26.148323262725853,25.715252262284274,28.392712473929663,28.807526066850325,28.77567722231676,30.629431763799175,30.677099575581224,31.352834203998928,31.08825848326292,31.576920914981798,31.09873361274437,29.920110250253686,29.96833727444537,29.983432920189973,27.4518854269405,27.377757466118986,27.20143603952231,24.42885604161845,25.60607063416823,24.83626770520178,23.58781008210836,24.28133297894535,24.109247653944585,25.45586844820962,25.38882414983688,25.5302803813128
Gene_01241,17.9138071401849,18.301944111923515,18.1488734202506,17.461429509511355,17.047329470757848,17.272172753856555,18.837148838290968,18.84114845692088,18.541260967154393,22.988345499383414,22.653265015370707,22.629761962656058,28.206080683345128,27.09948741482258,27.35556917442872,32.52403668416496,31.830446635622263,31.919646673811705,36.04515673918006,35.35292000554181,35.97893507911433,35.491823033947774,35.20003656002251,36.41789550128956,34.384681170477926,33.83942734386322,34.181986260648166,30.419276162368565,30.46034026434016,30.347239999388336
Gene_01242,30.64626356512559,30.371384463731534,30.634248002323567,37.46826482528477,37.25974706342677,36.820376827963145,38.98937004741471,39.46039984308356,39.16142849969911,32.12454175636815,31.442630408478948,31.480892102744814,31.004704837490603,31.51350024399057,31.18695124875675,38.989107125091465,38.274555816852505,38.22860477553481,37.956330261666366,37.327478843109006,36.75985942892176,30.771404655962947,30.76207094997262,30.619026817097687,32.34622513690431,32.20440753345462,32.4243790194876,39.09066957188332,39.28711136794355,39.14011155059217
Gene_01243,32.63523914485369,32.79828192172312,33.026732347301504,36.73592158113574,36.638493346076885,37.54850842431912,38.95325564607307,39.06826349352234,39.20986215051054,34.036085404251224,34.411432046879085,34.32424698528889,32.65710601735863,32.868695937900874,33.39610598310242,37.677468531046664,37.101874345203186,37.99467526854018,38.39669168767087,37.88469010100667,38.08442692489227,33.56726456530534,33.75534576170493,33.15249561089745,33.76296817831049,33.57539331734235,34.01259144051349,38.5115410060672,38.8244410660471,38.56337618701774
Gene_01244,30.14359411681623,30.864523639431944,30.5397417372558,21.243029863421807,21.59536420821431,21.80572128204933,18.931866925950008,18.742203100092762,18.882553161262777,26.45693249187283,26.373262568462046,27.03623987996333,32.30713577156762,32.21948306640569,32.14251674186766,26.657197317680705,26.275555985310927,26.735788393521435,18.88645852490119,19.0321496550848,19.035991554916688,21.967249047319648,21.858603840717105,21.5598545152564,30.206864522338797,30.17424073409964,31.128005087094273,31.103023363334692,30.90865723338411,31.340787321277443
Gene_01245,31.26337359670942,31.308309160293433,31.138350668573562,20.946200010411136,21.189921963006228,20.93245804913455,22.38428740825405,23.031672286856647,22.553774867000055,33.47166233295527,32.84357496677397,33.442821922385576,32.36750851398696,32.00209675779285,32.35626910461307,21.36534117156147,21.672951014724102,21.38484807839713,22.28164780564316,22.17966559650565,22.24590850594714,33.01107022981222,32.78057754086007,33.35215799358265,32.53952957276226,32.87641250484748,33.109717003464205,21.899283439069666,22.070579307078397,21.622497359402747
Gene_01246,27.481216633514098,27.49998491136098,27.695744318615397,34.47233402338767,34.266061940036984,34.272445611580814,31.683953666097498,30.960096493006464,30.15161741623717,27.46300924668802,26.77618459162723,27.496826070894073,33.54024505202873,33.25360248145761,33.827718407964426,31.5751114603285,31.391520853764984,32.10888022425665,27.150684952148865,26.892386298575893,26.827454583231265,33.56135368195356,33.57298592034939,33.14496784097734,32.82160652130694,31.695785777567156,31.989354282254702,27.302001740367132,27.555473790496315,26.65209069069353
Gene_01247,28.791829452397668,28.975921840581872,29.31452764776414,27.636444412822897,27.90961703608115,27.692049791095265,22.086002570059183,22.668221119608393,21.86798358220914,19.983457445754134,20.278301627901843,19.711958588158165,23.44680401571773,23.686069170935752,23.467418560093886,28.13705748535107,29.0444160902128,28.17239211249824,28.71235769641713,28.863285023978083,28.628611438252538,23.39140539144706,23.257870148482038,23.510460931537008,20.15706478378807,20.16351608742806,20.362782226409017,22.871926976467343,22.787322210057344,23.105273548813443
Gene_01248,41.93600867693366,41.44835532633141,42.35206924330273,40.57081224954204,40.35371649140363,40.01038477005908,38.54055023357453,37.77501068418228,37.54994132508025,35.47307811257426,36.052077080797375,35.92859817548453,35.15347118566046,34.86409903220904,34.91169480507747,36.15852811342394,35.50663481385159,35.89379022980995,38.06835383822785,37.87449325153198,37.71047735882386,40.12983864760671,40.47390292357229,40.97262227713891,42.873114596006204,42.26468778914372,42.20343846402316,42.15077992492729,42.215258232413795,42.07538488062989
Gene_01249,25.134394191657297,25.11599713197493,25.322969678671782,21.927895191106217,21.776399040656184,21.205698570888593,23.251829267922634,23.710842171325417,23.457778044456035,26.355698866711975,27.05197411341095,26.972511904509076,26.301316240265322,26.232322010253398,26.364434421311316,22.367185369088865,22.477117112030818,22.84001167320427,22.065916753665675,22.0909386224831,22.37001279782161,25.500069555209656,25.96378767558201,25.2085090906456,27.164290880351903,26.928865095395842,26.652681814503254,23.732994327225285,24.097606180877282,23.44943473727788
Gene_01250,30.502947530414758,30.550524514532874,30.689410218352837,32.162815766273624,31.735382159364068,31.908029487756814,35.77510542892662,35.19601370104594,34.9352895347541,39.09955324239837,39.437889175875554,38.990419425667966,43.22049706650684,43.22652137410676,42.783962922819704,45.55080873835602,45.36165314186453,45.27161016011082,46.441435861593874,46.35535910554584,46.466420062226966,45.94956853854778,46.091691047694184,45.634203301383046,42.867398957439306,42.087632055180805,43.71034637771778,38.028540954678164,38.80808111930723,39.210582271837225
Gene_01251,28.34532831658413,27.987162959256146,28.09606715745027,26.15025713529195,26.987445040627293,26.317447341445877,22.56700026859182,22.605014485804507,22.383278305873638,19.234214657922447,19.56867654019381,19.178468206888237,18.285584428090782,18.68678662758474,18.19751977521538,20.55679427594521,20.520496462122722,20.8809867516264,24.66205943812252,24.437345008371455,24.385113082173817,28.02816990859754,27.7109053906982,27.286746698672246,27.938572978392344,27.962853750770446,28.057730738912035,24.79898816121575,24.693144138636494,24.9980029766263
Gene_01252,45.883635726302444,46.92107013321999,46.482205478459214,47.50375349378642,47.01266398014034,48.296297834700994,38.95101654091113,38.967116775192046,39.50280644365621,30.66442048043442,30.578771665799394,30.732514143390468,30.006839242594005,29.720290020394007,29.666816683950596,38.01769594897423,38.04826728209397,37.87164605785812,46.708354853488636,47.06151284902477,47.646388698067156,47.356114341424885,47.46719127866375,47.833239433515594,38.75082053734401,38.217080301262406,39.01350639854524,30.07366077601829,29.848861468299567,29.845277162134533
Gene_01253,24.62539256232724,24.17060135189875,24.956282367003173,20.058968619355475,20.10488330424705,20.152527831374787,26.32192959227502,26.568482648771994,26.245581273668368,35.88116132525329,35.63937315042093,35.44385293809874,38.596188347268786,38.27693865095161,37.812924450880736,31.364922214540055,30.495925400637706,31.152137836732177,21.759540867075952,22.0882238938107,22.200693755050697,21.24115273813555,21.162786137581204,21.13780759217102,29.818612747948173,30.057113526883782,29.58246589536919,37.55221689161763,37.8990364330159,38.055291398594804
Gene_01254,22.301511020104435,23.08098784317145,22.82908486789195,20.74812381211456,20.774358285491818,20.875860005588176,18.514567755974113,18.270477683072663,18.429360912397733,19.366321047970885,19.49593718813467,18.972660277446202,22.289435853194032,22.111545062838562,22.636774427089566,21.80364248958067,22.08668383349839,22.24850419158014,18.534315966178916,18.97647263315968,18.95353928602069,18.34644407374916,18.42441045879959,19.13212373571591,21.35013354350589,21.723399922858043,21.801986001540563,22.989776126098647,22.842188081355577,22.47916289112307
Gene_01255,35.96856764696344,35.88577323288144,35.78437735669003,34.555092043065855,34.84855977592238,34.83396133503082,34.20967822317525,34.777783411173154,35.0263268962343,35.531233496371044,35.15557585162106,35.07135228400646,36.49857723611357,36.465266104694315,35.825525799632594,38.27317417214005,38.489411493615194,38.330488015535366,39.56648789925908,39.228647999339685,39.70261335768375,39.88960003327174,38.88574730016299,39.40281770288483,38.29527239108967,38.96734818798946,38.389096779229824,36.64973794355417,36.56250516465326,37.25931665252143
Gene_01256,30.447569066689603,31.457204987072366,31.23096241244064,31.820147467490035,31.68715997277247,32.138434137140095,21.68015138855062,22.059169845971287,22.45599638448826,16.53176142097818,16.74275933217646,16.35644221604219,22.046271512783903,22.74960881067129,22.129318842127063,31.431677850334925,31.688116125941146,31.596335232100184,31.091782535701235,31.265719663008348,31.488092383897957,21.374843252973378,21.757697316680648,21.80070717866727,16.1627122246875,16.378220254177048,16.555370517592532,23.18191308620033,23.108412604548107,22.79774768218064
Gene_01257,27.65501107152264,27.374557973808308,27.21373691863996,29.76616058679599,29.02186842294746,28.578069205352126,31.434960064198503,31.374931904922967,31.54888742293863,33.82552538539128,33.242647632307786,33.49000707971399,33.36961667020565,32.572963123488904,33.09629737002034,31.842854753437976,32.22717034553768,32.19171145364093,30.040019995128823,29.754968567304363,29.87634098532859,27.77896765383378,27.513619291587467,27.44092741299767,26.848675285994887,26.346536258044406,26.991683067291547,27.795126018093,27.100840822797178,28.053921956001904
Gene_01258,30.959960810393408,31.566459277115406,30.81005070435752,18.28123441698966,18.062398480952474,18.286112625795447,15.0907398244017,15.4104151641804,15.320738773189099,28.354267512906635,28.963334580416618,28.906760837684935,29.789716672964197,29.31147522177789,28.931989025088996,15.408122086206696,15.822311705533993,15.897061680943017,17.68439965823162,17.50172787415548,17.56363605275563,30.52899072509752,30.616107375826275,30.414526313903046,26.973238229646356,26.980147196084815,26.619512239216977,14.387920264951648,14.273856669404545,14.07141362439504
