Gene,ds_1_1,ds_1_2,ds_1_3,ds_2_1,ds_2_2,ds_2_3,ds_3_1,ds_3_2,ds_3_3,ds_4_1,ds_4_2,ds_4_3,ds_5_1,ds_5_2,ds_5_3,ds_6_1,ds_6_2,ds_6_3,ds_7_1,ds_7_2,ds_7_3,ds_8_1,ds_8_2,ds_8_3,ds_9_1,ds_9_2,ds_9_3,ds_10_1,ds_10_2,ds_10_3
Gene_01252,30.68193619423134,30.808598674495688,30.258575643931223,30.92957262661291,30.48569863476555,30.68443643431087,37.10392207297878,36.42483741298112,36.74468768770424,43.38207981479917,43.45471695083981,43.36335648433947,45.18114152644403,44.566523775239176,45.10224127587714,41.2092762663951,41.15439431267953,41.90215522890509,33.95115942407155,33.11078336801419,34.24617231676394,29.39800220138263,29.312337459377844,29.490356457583434,32.40587116364459,31.74815636129106,32.25141088318365,39.44567348646038,39.45553152091059,39.14100591394264
Gene_01253,19.881432232449274,19.918840833052055,19.605199012885567,20.51518048237854,20.772514784593326,20.36458895481384,23.97113710349832,23.822673902645086,23.954634682713586,28.496695559268012,27.98985508047931,28.114631150892002,31.667786778960345,31.967687659530412,32.209387911441475,32.7839571422179,33.000080501339156,32.86900297695924,31.89607819747139,31.858060277474145,31.736494805845204,27.962881454778056,28.315423379892565,28.282330509986423,23.779900609599824,23.644674793866574,23.7095620277044,20.132417095362886,20.369970514134188,20.707337263613788
Gene_01254,34.31066179334769,34.136472268054966,33.77502062768585,24.702531120834305,24.957071595305983,24.71123784047495,20.403192422600743,20.226036728210314,20.472832303296897,28.176031976336933,28.234365899320636,28.5835120509676,35.2392891294699,35.48764542020684,34.942620471126766,28.708826326424216,29.002730900954845,29.14166337745526,20.339286806941985,20.543647465108847,20.359945264526473,24.14592536559168,24.366690901981347,24.5221574807469,34.01163781486821,34.14825348461237,33.674831536050995,32.96849441835927,32.8702836117279,32.30414285748616
Gene_01255,44.70183242258634,45.369828902284276,44.929833245625176,31.294497947116543,31.38178859026862,31.12378394690816,33.479432927906736,33.72058191839831,34.18178381921223,48.08998864230809,47.76606034136565,47.798696407002005,43.18868947232506,44.22357146974948,43.273782823633425,30.379553390401572,30.56745690452403,30.180515410973157,34.90222357920396,35.46817085083641,34.52582294849913,47.946148234500214,47.351813744769586,48.57013755992571,42.83115876875556,42.78805990832178,42.87199061162435,29.909654609107957,30.242562312923717,29.66621048224029
Gene_01256,20.102136203956324,20.234218635780916,20.19705601244088,16.214262783081963,16.776451222637103,16.086749758903977,15.732035282402569,15.581487293556389,15.618516333622887,17.531379055815556,17.744466758652898,17.954855146265814,21.563929348566685,21.669924748573916,21.7226150893439,26.09688227068054,25.73399688427702,25.962799603995602,27.673623437259135,27.69170873876284,27.518142142492497,25.71482417513268,25.426840624484342,26.18714931147908,21.91004129180448,21.967863318488174,22.14499513941227,17.723370519877342,17.459826039294615,17.563143793487242
Gene_01257,28.344410854083883,28.33001124386828,28.796054969282064,26.135201762712768,26.063833947288344,26.065205335860252,23.232708556393774,23.048902626192472,23.259146590671133,21.652689687310982,22.022662770852182,21.44376113130792,23.06664586654654,22.857375920163275,22.840150854474416,25.82031623784903,25.63687572565911,26.080473448715164,28.382543553296287,28.51520187410091,29.015462613664468,28.170341051621552,28.050388188080195,28.232612264342357,25.13410457229211,25.007645921841235,25.770529618091878,22.53042856172251,22.47214938479116,22.08537446893823
Gene_01258,22.99643307563135,22.81175152999077,22.686172224444988,26.79767191993275,26.84161819257201,26.981791429943865,32.16490181919138,31.915167553900837,32.56062209841006,36.17686396560526,36.270908385246685,35.96029619480226,36.21691532115075,35.80760359240351,35.90474849659832,32.52396589690272,32.12220089433879,32.4702338008578,26.626429238527123,27.076695234179105,26.724440687159113,22.651079835931892,22.634545959068966,22.97795731854849,22.723780213225684,22.792262834072382,22.841487112723506,25.995837238468305,26.267005690156065,25.94312529338018
Gene_01259,39.27298185979117,39.39094364684321,39.48002227423275,38.69949409839184,39.40063495441589,39.45654102194817,37.92455277830757,38.2181800394544,37.56181266391951,36.97920878696795,36.48625815914153,35.96325813490949,34.86829764276133,34.9451386282352,35.705956626577596,34.023738994486145,34.89363667436308,34.40974272448308,34.48090447412362,34.26802171561035,33.95034445467142,34.352260506769376,34.270680527634426,34.30942137988382,35.94143863604205,35.00564350908169,35.48462857261036,36.798150865547754,36.857679980370136,36.865448136405384
Gene_01260,20.009568672346607,19.744511253316453,19.78308284979773,26.21742456403933,25.68987910325472,25.812793943561804,27.096162838289914,26.465439425188812,26.78026930613738,20.611285814245576,20.83773561524274,20.86116298562544,20.409244110443986,20.449824175893237,20.850442848169976,26.10513235101862,25.97524707956182,26.87855201178254,25.81586706859525,26.457496893291733,26.05130338519594,20.069817355582863,20.320938421982735,19.967068759081368,21.228891574380405,21.50546442798758,21.187238225695754,27.115266849649302,27.376843482352477,27.144902747755506
Gene_01261,26.155635750739,26.266738688108425,26.14488152616553,23.43300952583305,23.538601828416187,23.41357631958604,18.609269097087907,18.671251806565007,18.62482537780067,15.385650408711427,15.298310209040272,15.331898497595194,16.61444784494856,16.74609255871062,16.93706608953887,21.319083275242843,21.89083056200688,21.171372167963597,25.414858518088465,25.56004347716917,25.798783046569728,24.84955989195687,24.700103228384297,24.624361115243637,19.768288043583794,19.729266682912463,20.640743979824094,16.00803857641307,15.895464873163592,15.929736240248086
Gene_01262,26.90735735788888,27.471626427362096,27.2237099029399,36.772798624537806,37.29392963018678,37.10728978560369,32.64517771258378,33.08756645083864,32.8839420255285,27.294910504422173,27.145436207514106,27.571657653438194,36.8664780046305,37.021989749632006,36.818157021979914,33.20550525048756,33.15062837095809,33.088984959000655,27.286999328554277,27.245648094427207,27.054587550680683,36.88451137850009,36.79671154937536,36.674934701979055,32.82476337341388,32.83651375526347,33.16883516975143,27.337681950964615,27.653568975071774,26.88815879050469
Gene_01263,23.99314274315378,24.06585187253585,23.773269052846207,16.332323246165494,16.166541360749914,16.323799872015424,27.616778726756134,27.832796825923264,27.091100015324404,26.5262219839459,26.40851183531106,26.532546123212505,15.912020099310531,16.093622886128266,16.205918037706276,25.07443632451495,25.26755007619697,24.945242794161636,28.72865650158969,28.648332571815036,28.556964996853477,16.428891307459757,16.590046285729347,16.764665256089142,22.80229535264383,22.552389486362014,22.24393566305819,29.682518974779462,29.55858918753855,29.687183485450053
Gene_01264,34.75418972046511,33.60240574882801,33.71953031901455,34.76071048491073,34.6626637843125,34.55455764682196,34.31283074464208,35.95425983852289,35.26004229142486,34.49987465654604,34.97551086445409,34.55954536686517,33.85675343635497,33.69509561193589,33.62763367905982,32.29336310591737,31.848729838562072,31.939485581415415,30.477825972413516,30.645874067043312,30.48458077613696,29.32466648259195,29.81289079075394,28.95546250673207,28.72643926128176,28.370661904343542,28.208614463734488,28.16980651833474,27.993092705984303,27.604112010701765
Gene_01265,14.252729022113469,14.325906270541253,14.533430977640059,15.011428308047133,14.660968192186502,15.20742359264058,17.03497942189042,16.938304024955887,17.073433963338665,19.854833551783372,19.640728282981467,19.71544202004808,22.573235104406823,22.474681349666177,22.30436423705674,25.008481021173694,24.348768967130354,24.725273324488903,26.284850032977,26.421827330690185,26.38032478423659,26.46893650446525,26.620769112210503,26.868897634022883,25.288043695939116,26.139065063099018,25.798253466788264,24.38054205150694,23.444378705637142,23.69602601248239
Gene_01266,43.00489225092138,42.73107001778982,42.85056375250085,36.84656288867339,37.9907954314549,37.28670606629523,36.16259425307551,36.51588759153882,36.60446349620461,41.99304458423062,41.4904754655408,42.7013489294427,41.465276154050294,41.37753396040619,40.99683544135825,36.104184885026456,36.230715677270105,36.44458557942048,38.74169242211186,39.22680010007145,38.255858893284476,43.369292641786394,43.68977252362462,43.41163644080646,39.44811869209637,38.76004690814478,38.72929955873489,36.11742290760907,35.52148613362689,35.30784335570346
Gene_01267,24.644436408527636,24.799443150484336,24.82252560922109,20.04607526332054,20.21283701634215,20.15120883804609,17.048514641365227,17.24507908736397,17.36017337115045,17.774072397057058,17.692627158983843,18.19351175616848,21.36848646939883,21.520884663579224,21.35411465606271,26.00245848397277,26.34153549256438,26.08947682264419,30.680489723201767,30.84386825548349,30.90176547759457,32.64742065811962,32.810596067346914,33.370705606470864,32.0940572721587,31.80285781751391,32.154763094437726,27.99193631107814,28.29470340744708,28.353424413893723
Gene_01268,45.98551824635561,46.51141288994132,46.48317686486997,35.94731690199059,35.81437490367901,35.92597672658679,30.73063847578753,30.99134462679863,30.59099316135386,44.09372788684768,44.31701567011762,44.920604096509805,40.62115275981637,39.93245760069802,39.96956839042733,29.125141998830355,29.602765990211456,29.48188323325901,41.977282887739825,41.16360616294734,41.81319454524455,43.68814917850651,44.15324818412177,43.772591633745115,30.80230626440074,30.451414615036864,30.527140301475804,36.95520925406821,37.42072009090215,37.13316510529313
Gene_01269,26.692111965317938,27.067679215733058,26.87821904264012,33.53450220036323,33.60061787256403,34.068390469817885,44.76619580568473,44.19917881334797,43.55502019091557,41.1946411607326,41.453412445943954,41.84058763529257,30.179054833845893,30.023155433966526,30.481774695914513,27.194546503796147,27.42240508007106,27.309767591754024,37.87281149680128,37.655212719038396,37.92729346773267,45.169609409049215,45.045956622564645,44.98650975404093,37.25666030591372,37.62961293603361,37.29567843586911,27.2164676827763,27.75819191875286,27.717996344516806
Gene_01270,23.79432993144416,23.826763781593264,24.60339475040023,21.038386696669725,20.979479659289844,20.830586796036652,23.680608275976255,24.16087125714822,23.617946662725046,27.085426757399144,27.64714465135886,26.907068237887422,24.332792118799937,24.671028919937523,24.716441817433644,20.959058788573497,20.863118150885015,21.156091801686664,23.684143168576234,22.923924703962605,23.229751389911797,27.249025693398043,27.039426214614547,27.169177982026866,25.04322626607893,25.49721615420371,25.175659758296298,20.825002353839935,20.73796209376973,21.200854461841175
Gene_01271,28.51547290905839,28.785805588876844,28.99856965091102,17.229558110005012,17.4740966327834,17.052587000612213,15.516068518878859,15.477870842594232,15.810293968952156,26.715925365919993,27.077952220789534,26.91171550466953,30.3130787000767,29.858439346385964,30.78589636749822,19.727470638853127,19.25947022339078,19.12230233946373,14.48550856581411,14.539822549871056,14.27036909432448,24.743952232316694,24.467991072489664,24.647017914370746,30.82702226673631,31.384383936249378,30.480048442512572,21.953320993539524,21.894146926927704,21.644392962775385
Gene_01272,20.8487296727814,21.102404462606223,21.001449695666814,18.94310888660506,19.24307775267899,19.30159238295697,20.46281969730645,20.32640254832727,20.21191171454219,23.814191283499728,23.841031858839727,24.15174044275858,28.587631345247257,28.073710158402466,28.634459944606846,32.2299485242094,31.995022180545305,31.92771655242527,32.24363590761837,32.14702592121634,32.10021625293698,29.629984247300577,29.19749211793517,29.43908546639583,25.394656588250736,24.635392575072327,25.053136613623096,21.033168586498103,20.9528003500859,21.082405802334183
Gene_01273,30.83498509728659,31.392175990158137,31.347161234184398,26.290862998360858,26.45070617417888,26.016472329936004,27.40121746507132,27.594793130187004,27.32188580567582,32.53628151250238,32.50826367181288,31.656949828519434,30.004499728483715,30.104232887744516,30.37102925721508,26.236603800882154,25.83240789407817,26.063975625345943,28.026955794595494,28.02744195821737,28.74249066137467,33.02695062116616,32.06320218928044,32.152175268128204,29.182344922797036,29.178386187976816,29.49984102017637,26.061960919770307,25.34344679317505,25.784725685106835
Gene_01274,37.089299708506,37.412751146628096,37.32691770122702,39.55287757259263,39.567085187113406,39.490869186197365,38.17574367520862,38.08755458947372,37.7479861564933,33.62143808809647,33.49037048259697,33.36966082538409,27.924061518894423,27.640003167812424,27.888651821598174,24.19250634162406,24.379661350764895,24.49352504120918,24.282434869354695,24.46998519147785,23.61465965621718,27.133295892627025,27.14998181599179,27.290650787388387,32.99276849177644,32.45482833517134,32.46256729187137,37.30863536240067,37.6477089180015,37.743675142273
Gene_01275,22.718991390650874,22.443816445742495,22.110107906272198,20.483756367306707,20.56819887061517,20.255423729320327,19.6200438948387,20.157283172713896,19.785703254041316,20.828622312812243,20.914050259197577,20.968471964268815,22.765509521895403,22.93067642191272,22.724426283027793,25.984510000162988,26.726757999501466,26.097753264869162,29.791803801812826,29.250009954930256,29.575283502064593,32.732072995526394,32.7728604943418,32.46141318777089,35.032643428747356,34.67858672843551,35.183526594400504,36.60457941839272,36.56206658680093,36.68573325558615
Gene_01276,33.937617860898705,34.44058285118593,34.255722559258274,31.7933852036557,32.90379786850522,32.35884205936721,43.97887434991163,44.62139960699807,44.57206735904121,41.84783747012976,41.91296420363872,42.83619494200274,30.852855787433608,31.337818029454212,30.863251598425073,36.81551263517694,36.874854081569865,36.89342867678352,46.22094875040777,46.096138937718514,45.79926520771504,36.56894408262219,38.33118356427693,37.178821774758276,30.242905243415617,31.132099584906836,30.911461884346064,41.794291408742616,41.68421584996976,41.91646339524269
Gene_01277,30.323398262218713,30.98041281430237,30.72130409946872,25.085357743129418,24.490455269198684,24.813468582031888,24.20939876470241,24.214539052287837,23.82912532080292,30.524679384034528,30.079748523629227,30.048540399117616,34.00686341918553,32.67269131049349,32.98143812012071,29.066678798916158,28.44681849821336,28.526536427573767,24.089700558376492,23.62706487754096,24.045443295937456,25.243192178473834,25.035662065711538,25.901851646090982,31.818827455495637,31.314261560512207,31.631258045443413,32.415733992558344,32.459493186532896,32.338969999735255
Gene_01278,18.87224193863612,18.702968940824835,18.86484264809139,13.293718845798985,13.219736863622302,13.063848556365427,22.976189252510387,23.253764132937988,23.07758221057493,31.158654571137593,30.497246221777818,30.53435750336366,22.955740037132266,23.332449802470116,23.09067443698074,13.567555820608744,13.318903941248779,13.302913749011426,18.525024760121116,18.21810657232735,17.94107337049635,29.52244180554454,29.51348693997989,29.376248743165682,27.144250005800405,27.025239751374464,27.209835047603153,15.617958638957024,15.696443348465248,15.63771227293055
Gene_01279,34.319298496937854,34.490754685823596,34.7309937204566,32.27978935688851,32.194179338961845,32.9938079796201,38.879211558786345,38.99400079418499,39.13533029412473,42.25951136151787,42.72554514655059,42.61729538583147,36.88906797229478,37.128077361460704,37.7238333049411,31.76822340837767,31.282904054361854,32.03568019080542,35.732471412760695,35.25599593389435,35.441873675852506,42.36236815931383,42.59972932022175,41.83892380436805,40.44215248434279,40.21747048691177,40.74115765415894,33.07199950427603,33.34070416678001,33.116513253503314
Gene_01280,21.515276830312892,22.029847129863512,21.798030959976288,20.793068486027735,21.13793982539656,21.343841199677613,24.23447029508832,23.991683761051895,24.171344298580625,24.057869998202595,23.981787098539357,24.58464693411384,21.223749447533386,21.166167151600096,21.1156051333685,21.700049151453094,21.38937749411583,21.764025502315693,24.715832371165305,24.906491596495247,24.91151931262882,23.999947134682337,23.88124864816357,23.55485511558541,20.628033077562044,20.605754546057554,21.25707281205048,22.330039134950184,22.19049632467079,22.50073889052446
Gene_01281,34.783096516107555,34.83309105813334,34.643998137532904,23.803458304242838,24.08042621887854,23.78784181045861,31.56425990189601,32.47714241595964,31.80325550181839,36.46257052230817,35.77835951253684,36.43115303566442,24.652411520027666,24.37409905788494,24.643851128516296,30.019845099179154,30.452059111984926,30.04725371001613,37.67708415481098,37.50463765042837,37.6166508953848,25.82683623217976,25.646505909992694,26.0936927065192,27.840954894826456,28.129193312534635,28.328809597958298,37.694093311379866,37.98893594632451,37.21767588232178
Gene_01282,28.797032091604734,28.81669900470645,29.02183147784682,26.19838093442882,26.04161769895735,26.046469179531655,25.808102947023215,25.21848649198894,24.559941429599753,27.179624410724923,26.499886950314274,27.21309228645653,30.416716781253264,30.156768594441047,30.677418384240614,34.54091367186734,34.34007867876704,35.12481852423013,36.918474648439634,36.56724990731556,36.47895821629358,36.94897959412356,36.96178597086254,36.490564475135514,35.026000012735196,33.82456590989906,34.137851319686945,30.719211410233036,31.00440886822715,29.98795532422777
Gene_01283,22.0638784622357,22.204952932179836,22.464434789302835,16.9712977187265,17.139050626758703,17.00544449301216,14.128544666116257,14.500993268195968,13.989076647939141,15.713674927694397,15.94552097561517,15.500186105598202,20.04775061562677,20.252329805165978,20.065376695685735,24.613946412957027,25.407692386182177,24.6448567034014,27.62773487245932,27.772960849195574,27.54715216860771,25.8423142437514,25.694787421246772,25.973844206486728,21.28637029748731,21.293183037320976,21.503613120648918,16.337646823518362,16.277212790364313,16.504328620395018
Gene_01284,23.293392412341703,23.022524935556305,23.524493614995414,15.204816607915006,15.123455131379917,14.99478391260779,21.31354897209887,20.890193192869848,20.765726189200524,24.747967591286315,25.15190907207635,25.065763405856128,16.297703460038072,16.16354596754932,16.185612118230832,19.14640865003456,18.801222710200964,19.006226514054944,25.701781475471623,25.5708968447062,25.460161806075366,17.593140705878724,17.743980365915327,17.962621657675555,17.227168807602414,16.982692253760746,16.95808120151632,25.143582508601117,25.182044801521656,25.098608215826278
Gene_01285,31.804900558141043,31.781621037286143,32.04352276508445,34.42666143551497,34.18881340519227,33.29281715555008,39.28749362586365,40.063065573723435,39.63547533311249,42.65947787497502,43.78647278532297,43.65785482077233,43.41264704361978,43.29876596906851,43.51682918000997,38.66088014417671,38.850893231106845,39.478143504352644,33.5262094850577,33.564226868384466,33.988242755361576,31.052983822500877,31.61768154847949,30.69793293254992,33.588110653373775,33.2970113071552,32.95551611995922,38.21712942645332,38.80426218388429,37.76051474902509
Gene_01286,27.171293398050217,27.21367383335663,27.337389884191523,24.525790817793254,24.199850846997805,24.331503258657964,23.30031722921157,22.92315493150043,22.75334534712365,22.92450618147449,23.122876330369234,22.860519801867184,24.75013456416659,24.75358437233341,24.50015412591563,27.52362804679083,27.409332638542313,27.354925052669394,31.318316769244007,31.260269918142857,31.335165152484894,35.76630432459537,35.87692988812468,35.52082978795485,39.07012719865622,38.359433459416536,39.838404811318405,40.38527973821082,41.21313026377359,41.6405755780508
Gene_01287,18.135635769089884,17.90647784955343,17.976155887857114,19.116469036470637,19.72847359869163,19.23868911188356,21.901581395088158,21.938474711104686,21.723276725763636,22.225375128316685,22.611850008201742,22.160959408291575,19.58626172276988,20.016001954149516,19.491932917118323,17.897003028530126,17.865401696377365,18.17924906559254,19.54730495305089,19.36919486874443,19.327795512286297,22.33830129693541,22.085443175453545,21.747390969723078,22.072453427300566,22.091636089847754,22.166592241104922,19.260338313806564,19.178133682306363,19.41490480859048
Gene_01288,23.529090984614488,24.061086502505407,23.83603706541648,20.520847593973908,20.308704924745715,20.863213837380375,19.537463568086654,19.545539294181523,19.81423619379713,22.647731482745794,22.58447408784713,22.698023220536474,25.613502841987405,25.368907626281693,25.323263383517876,24.93638665415705,24.956438857852667,24.84059030288535,21.72076074936119,21.8849896191603,22.156974115830714,19.73543406229651,19.78172484440998,19.93427366147761,21.17024765604545,20.87865607617285,21.313757513649943,24.507792079450837,24.3245973984239,24.321676456045253
Gene_01289,43.11719256560694,42.32088768853507,43.69655548906484,41.715339242401335,41.810825041936006,41.909908282450154,40.60065684590435,40.98095632228014,40.48289223166345,38.73329768539088,38.4722901536754,38.26122835111173,37.37241990434698,37.06329265069823,36.61399093803687,36.57141042345112,35.55816260091511,36.323304441893704,35.72310403350308,36.262709994392544,36.44735417315779,36.68038959884721,36.54506184732129,36.50192752271314,37.74096830850619,38.04283514635841,37.44208079973199,38.39739656569782,38.75202189996871,38.91179366247234
Gene_01290,21.0536496866674,21.789511573197654,21.55170360620462,19.423802998955523,19.44836296626995,19.543385987775903,24.800745321526044,24.473780316815727,24.68660853718189,26.241124025812763,26.416752282793524,25.707718580460117,21.3373902617562,21.167097696130632,21.669893011174548,19.45550573659462,19.7080650276817,19.85245819072598,24.03388880324639,24.60724388078048,24.5775056635174,26.02173995704169,26.132323838529423,27.13611131811042,21.21794350447963,21.588898793029784,21.666998303476714,19.941945332968892,19.813923524321314,19.499025786370364
Gene_01291,33.5685706644268,33.49130069451833,33.39667044211515,22.814239293166093,23.007994907356544,22.99835660793045,27.26940006146993,27.722251080630247,27.920371381049005,37.879277130492895,37.478794551324164,37.3890051591569,31.38147326451528,31.352832356863413,30.80278370292128,22.426966074887748,22.55367485140667,22.460550318924234,30.023752560735208,29.767393654527783,30.127046972191817,38.33872230503188,37.37389861319986,37.87086570651664,29.144841096010328,29.656328313155083,29.216246695514858,22.43739847073286,22.383993542628772,22.81058969009269
Gene_01292,27.44681081404368,28.35694212985127,28.152996877920053,14.077937783326176,14.019101171129233,14.218754853302787,24.675666083953296,25.107052965315507,25.55870844420054,30.062004217288045,30.445691105500245,29.743196889747654,14.447713146261272,14.908635326188662,14.502137042438786,23.100337793965036,23.288804054595865,23.22135077829119,30.741134144306095,30.913109635163956,31.132974470351595,15.470997049815368,15.748104770327004,15.77923507804589,20.939951913782508,21.219158009381506,21.448668870298032,31.965488492094043,31.86413884111049,31.435763669315627
Gene_01293,25.09245339846431,24.837987534514674,24.692068416208517,23.523887769835785,22.935681397727866,22.584951482238374,27.941697892701168,27.888340462371797,28.042964884392227,27.016482244762265,26.550937178199955,26.74850342566495,22.64993847599625,22.10920245262055,22.464420452379663,26.725098029262366,27.04764674396043,27.01788677522373,28.358102789841922,28.089011168333414,28.2035880396784,23.20602093357554,22.984353961436348,22.923628549416833,25.19403892813269,24.72284584010282,25.328233392873877,28.96503227276037,28.24152437878094,29.234721019223013
Gene_01294,38.77306864064959,39.53262408145513,38.585326967885415,36.96749655856229,36.524976292817755,36.97736105475146,33.44901132482833,34.157579902972905,33.95880988554888,30.46966381869219,31.124170897092945,31.06337641805324,28.9510517375859,28.48627413837769,28.117471553423577,26.70107810879849,27.418836529690804,27.54837242776198,27.96921230623771,27.68030309756087,27.778215552844816,29.2095484276367,29.292899955737603,29.10003109075084,32.418550074424985,32.42685381135641,31.99341447758898,35.704943234498906,35.421883964699305,34.91950298835409
Gene_01295,23.721767493638037,24.158444246863446,23.92861101915729,23.67794624627015,24.287478259722658,24.348141310658285,35.26018743347168,35.72546279879609,35.661762832063616,38.08512894685682,38.98525658495791,37.94236495681392,27.081355678022643,27.5248557611581,27.830003438849957,22.284729291025744,22.24719026418036,21.940271848176454,31.413321750863815,31.24008129561539,31.965830633144684,39.00174426326952,39.80897972037036,39.10653845752095,32.387978771754355,32.288208381558654,32.441597973356366,22.056756933836294,22.178773193863982,22.204400808191377
Gene_01296,34.00508199195733,34.212250976984016,34.66196167957319,20.299525097500755,19.491607241786365,19.803966280430075,28.973077037834788,29.114473441097708,29.299896877679874,38.76710842294227,39.31266831351468,38.81137945845309,24.99127934318822,25.081712522648147,24.989549957963938,21.880878548893932,21.95400488965222,21.371872356769487,37.49900164748972,37.242700693036674,36.781652176183684,33.504355532064075,33.71001021539637,33.101857476898104,19.36518996865026,19.437871311031518,19.2830520785913,29.972621579108626,29.991535868966817,30.47887016676542
Gene_01297,28.076938782077377,27.889283326718395,27.91639287054465,28.306982625996426,28.082355515086316,28.03785792563215,34.18121837472051,34.276448410146635,35.103150593666506,33.09156783656625,33.2941945424729,33.22305651120919,26.404033820022516,26.732206145011173,27.127613576618238,29.845000234539132,29.94178401083041,30.27118369024756,35.45833339940929,35.4209374537979,35.08268159177534,30.62756441756511,31.060159187701007,31.022231581897856,25.9075080921014,26.61649517008101,26.38280348912389,32.4753225456968,31.945522250862133,32.023031537336486
Gene_01298,37.52168335738056,38.499066627028554,38.26135432015072,34.94521479301363,33.8865563308219,34.20010084176163,41.10067782724404,41.034001549712634,41.37138457109882,43.00816222018795,43.208281762765786,43.23124973815138,34.931017349418276,35.681822413636134,35.200336249771105,36.04745181106782,36.53012642115666,36.32598201551578,43.93872822561617,43.79135591360809,44.40008373772994,40.835516923140915,40.20179623974248,40.99908132105942,34.029749365750774,34.38208357565167,34.523791318487255,38.74809886274519,39.4161337091736,39.13739901083604
Gene_01299,27.193575407082278,27.15011016596839,27.115277269000046,20.273012963432546,20.243868928724915,20.496119592436774,14.908046957150766,15.227298739414064,14.952725577438038,14.62577932541409,14.502074956142074,14.389352742057383,20.092921189334465,19.640413966964736,19.777517256218452,26.820821693942992,26.841194441830808,26.57552989470253,30.89723988675376,30.71990927937837,31.42933603577325,29.253724820692806,29.840796909663776,29.628558375991805,22.860956405173265,22.84754299513499,23.219733798943224,16.174719328616852,16.183003418212657,15.811414807393017
Gene_01300,29.285403241278978,29.149891750580984,29.344666064488244,27.840499931204477,28.08727339981805,27.515208311657968,26.78452503483217,26.865161994514043,26.915706722081556,27.54202788070665,27.837726809477545,27.539097441991036,29.78252821926898,29.815406805959956,30.159991506066053,32.758971883237955,32.026563834075894,32.410523442143315,35.59996182263059,34.5594715796481,34.88172467890641,37.26932952708939,37.574691469281596,37.143701503808316,38.082794986655024,38.38400565241107,38.55215325947966,38.70904022402192,38.03855206073089,38.757188112529896
Gene_01301,37.30330890850933,36.29896671360699,36.052457104421904,29.056449565814102,28.810383585054897,29.046548617531133,34.31406459533362,34.150635704184985,33.06702212014615,40.49300271740871,40.676256107636604,39.397549385945396,33.71417176116712,33.166593245557586,34.125745724744554,28.927452660154163,29.21923664200357,29.350762436794287,36.64585549388514,36.752983421153985,36.640412722566246,39.180892013662245,39.494764414910804,39.457262944466166,31.37068516682422,31.4788673358128,30.868934817234464,30.237116767310656,30.67492791271828,30.80107777219582
Gene_01302,31.466656945987125,31.477228880529317,30.820947879022942,19.03720712803996,18.809282017986106,18.659035192289675,18.38364368977719,18.949582359105722,18.76893129906946,31.121915183639167,31.34579041291762,31.74827588018545,20.923743690007843,21.172388316656598,21.00579379739236,16.81369254413292,16.735433984482597,16.706775243846064,30.617788024487023,29.83497648455184,30.59011042116769,23.659524208014027,24.000239202180335,23.204766516296896,15.427816482235647,15.765682965555571,15.542916720025906,28.83196951623367,29.119497128578757,28.98822896071524
Gene_01303,37.55789913891424,37.99222375521295,38.545792214927694,34.212534603871724,34.01583962399902,34.86308758312173,35.33886058562303,35.39426802243634,35.555493708863295,39.17912057226381,39.265220896000194,38.96295143503189,38.13114903543986,38.75018528743907,38.5312313652587,35.597808352329515,34.36377930921957,35.039452471608065,34.46968177325325,34.566157490742945,35.10026775904467,39.29712447071068,39.59345712786582,38.55141424997687,38.796514705560334,38.72827031467232,39.26561137924135,35.291876287852645,35.58718612491617,35.303412945962506
Gene_01304,22.22141767146454,22.511283469756858,22.53809095773266,24.930065461236726,25.032944203036376,24.61939006218022,26.970392132160914,28.24771455330249,27.40282426506667,26.957884349920352,27.56783815858716,27.604572958015297,25.049512796670644,25.390960409688404,25.34793954294655,23.18468843004095,22.420356355128618,23.12174893005358,22.90821835788666,22.85950820260188,23.220226411926717,25.778305760942008,26.233268784593346,25.9396812847862,27.878491810017184,27.24818714512443,28.362551058582547,26.92604865389981,26.863328468542413,26.510584177711767
Gene_01305,30.196208699461877,30.278875770180903,30.32707985631484,36.835836411235924,36.52627082947964,36.18850489901256,43.79496597237022,43.4305147193077,43.026817530870545,44.36427856429117,44.25448064715897,45.07895628950178,39.330431318972146,40.03970572168867,38.99385226547073,32.55243217259359,32.48713645776046,32.63612205646696,28.59936623947538,29.324028173730092,29.48463520834786,31.880307378255253,31.78214923139841,31.76169414921211,38.57164639526124,38.321667324275666,37.7150535430876,43.675214198921616,42.94668082018888,43.46115151511897
Gene_01306,30.953099532479506,31.009210033752858,30.44496540980298,25.927613565527896,25.29232175523224,25.81831207283419,25.82881770113469,26.18626406862272,26.102510420493488,31.327071837347084,31.401128589477764,31.16507738025802,33.68323336833864,33.38657454918591,33.802853538024166,29.108038624286547,29.04618790016068,28.732131639231966,25.092859051779882,25.131147282984358,25.483966872323368,28.13330186189225,28.045865942967918,27.976099459024283,32.64141301893346,32.90378057754858,32.65423023326313,32.32247257056617,32.57683743007772,32.69781583865194
